Format Version,1.24,Take Name,Take 2026-08-04 03.33.25 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-08-04 03.33.26.509 ,Capture Start Frame,924315,Total Frames in Take,11666,Total Exported Frames,11666,Rotation Type,Quaternion,Length Units,Centimeters,Coordinate Space,Global

,Type,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
5067,42.225000,15:35:14:27.03,-92.020454,311.561554,134.115738,-92.196495,318.434357,134.560043,-92.021767,313.830353,137.270370,-170.529556,301.727356,154.423523
5068,42.233333,15:35:14:28.00,-92.019630,311.561523,134.116013,-92.200272,318.434967,134.564621,-92.021446,313.829315,137.270264,-170.542892,301.741730,154.451584
5069,42.241667,15:35:14:28.01,-92.019257,311.560608,134.115860,-92.198753,318.433990,134.563751,-92.029556,313.829346,137.270859,-170.559128,301.755432,154.466553
5070,42.250000,15:35:14:28.02,-92.021736,311.561890,134.116577,-92.197144,318.435181,134.561020,-92.028252,313.829651,137.270935,-170.576294,301.764374,154.478989
5071,42.258333,15:35:14:28.03,-92.020264,311.561676,134.116379,-92.197777,318.433838,134.562759,-92.021873,313.829346,137.270370,-170.620728,301.734924,154.456787
5072,42.266667,15:35:14:29.00,-92.019669,311.561859,134.115784,-92.196289,318.434967,134.560272,-92.021301,313.829834,137.270279,-170.648605,301.720306,154.449509
5073,42.275000,15:35:14:29.01,-92.017944,311.560455,134.115601,-92.197540,318.433533,134.561096,-92.019676,313.829956,137.270111,-170.653397,301.738434,154.458862
5074,42.283333,15:35:14:29.02,-92.019432,311.561218,134.115936,-92.196548,318.433533,134.560364,-92.021523,313.830505,137.270844,-170.671387,301.760651,154.471268
5075,42.291667,15:35:14:29.03,-92.019066,311.560760,134.115738,-92.197975,318.435059,134.561508,-92.020950,313.829620,137.269394,-170.688934,301.794281,154.486084
5076,42.300000,15:35:15:00.00,-92.020493,311.561310,134.116028,-92.196213,318.434265,134.560928,-92.021675,313.829956,137.270172,-170.716583,301.824432,154.500397
5077,42.308333,15:35:15:00.01,-92.019997,311.560638,134.117096,-92.197090,318.434937,134.561264,-92.021385,313.830048,137.269470,-170.742554,301.858185,154.511688
5078,42.316667,15:35:15:00.02,-92.020439,311.560303,134.115265,-92.195343,318.433044,134.561172,-92.028549,313.829742,137.271439,-170.773834,301.885284,154.519562
5079,42.325000,15:35:15:00.03,-92.019455,311.561218,134.116074,-92.198341,318.434082,134.564484,-92.021912,313.829468,137.269943,-170.795959,301.929962,154.526962
5080,42.333333,15:35:15:01.00,-92.019943,311.561676,134.116623,-92.197731,318.432800,134.563202,-92.022308,313.830109,137.269958,-170.820831,301.968994,154.529846
5081,42.341667,15:35:15:01.01,-92.020203,311.561218,134.116379,-92.199112,318.434174,134.565430,-92.028542,313.830139,137.272293,-170.832611,302.023438,154.571548
5082,42.350000,15:35:15:01.02,-92.018196,311.560608,134.116043,-92.199097,318.433197,134.564133,-92.022453,313.829773,137.269699,-170.886917,302.067413,154.577988
5083,42.358333,15:35:15:01.03,-92.019333,311.560547,134.115341,-92.198120,318.432922,134.563766,-92.029236,313.830292,137.271545,-170.915802,302.116547,154.610184
5084,42.366667,15:35:15:02.00,-92.017578,311.561859,134.115356,-92.198235,318.433319,134.564117,-92.022835,313.829742,137.269791,-170.956940,302.138367,154.623337
5085,42.375000,15:35:15:02.01,-92.019882,311.561432,134.115433,-92.198059,318.432159,134.563904,-92.027458,313.829254,137.270920,-170.999329,302.167908,154.633865
5086,42.383333,15:35:15:02.02,-92.018990,311.561066,134.115555,-92.196457,318.433533,134.561111,-92.028633,313.829102,137.271225,-171.041351,302.219543,154.654556
5087,42.391667,15:35:15:02.03,-92.019722,311.561035,134.115738,-92.196533,318.433777,134.560471,-92.028458,313.829956,137.271805,-171.082550,302.319489,154.698181
5088,42.400000,15:35:15:03.00,-92.019638,311.561646,134.116180,-92.197021,318.433960,134.560532,-92.021957,313.830139,137.269775,-171.111984,302.388824,154.733902
5089,42.408333,15:35:15:03.01,-92.020500,311.561005,134.116074,-92.198532,318.432556,134.563553,-92.027489,313.829224,137.271576,-171.174026,302.414490,154.746964
5090,42.416667,15:35:15:03.02,-92.019981,311.562286,134.116760,-92.196449,318.433472,134.560440,-92.021889,313.829376,137.270020,-171.242767,302.454620,154.765869
5091,42.425000,15:35:15:03.03,-92.018173,311.561707,134.115570,-92.196533,318.433929,134.560486,-92.028488,313.829590,137.271042,-171.291046,302.503387,154.793198
5092,42.433333,15:35:15:04.00,-92.018356,311.560333,134.115097,-92.196907,318.433929,134.560638,-92.027626,313.828888,137.270966,-171.327560,302.557648,154.806824
5093,42.441667,15:35:15:04.01,-92.020401,311.562073,134.117233,-92.196327,318.433563,134.560944,-92.027428,313.829102,137.270126,-171.383667,302.617798,154.824188
5094,42.450000,15:35:15:04.02,-92.021301,311.561676,134.116364,-92.196808,318.433807,134.560928,-92.022850,313.829712,137.269897,-171.455078,302.681976,154.850937
5095,42.458333,15:35:15:04.03,-92.018959,311.559998,134.116135,-92.196045,318.433807,134.559784,-92.021332,313.829742,137.269623,-171.486908,302.733032,154.878281
5096,42.466667,15:35:15:05.00,-92.020210,311.560120,134.115295,-92.199364,318.433716,134.564087,-92.021729,313.830048,137.270935,-171.517410,302.762634,154.892807
5097,42.475000,15:35:15:05.01,-92.019936,311.561493,134.115646,-92.197632,318.433350,134.560913,-92.021141,313.830627,137.270538,-171.559616,302.801300,154.912170
5098,42.483333,15:35:15:05.02,-92.018547,311.561157,134.115585,-92.198265,318.433289,134.564255,-92.021362,313.829468,137.270004,-171.619461,302.850372,154.940063
5099,42.491667,15:35:15:05.03,-92.020729,311.561218,134.115616,-92.198074,318.432434,134.563828,-92.020294,313.829102,137.269470,-171.662262,302.897430,154.965775
5100,42.500000,15:35:15:06.00,-92.019539,311.561066,134.115982,-92.197487,318.433990,134.561172,-92.028717,313.830566,137.271469,-171.682327,302.956665,154.991989
5101,42.508333,15:35:15:06.01,-92.021011,311.560699,134.116760,-92.196938,318.433044,134.561264,-92.021988,313.830658,137.270325,-171.700073,303.000427,155.014160
5102,42.516667,15:35:15:06.02,-92.019249,311.561188,134.115662,-92.198311,318.433441,134.563629,-92.021317,313.829224,137.270615,-171.733963,303.029144,155.031586
5103,42.525000,15:35:15:06.03,-92.019958,311.561462,134.115723,-92.198303,318.433472,134.564407,-92.027130,313.828674,137.270309,-171.762558,303.058472,155.047958
5104,42.533333,15:35:15:07.00,-92.019737,311.560394,134.116791,-92.195877,318.433350,134.560806,-92.030350,313.829498,137.271439,-171.801041,303.079559,155.064972
5105,42.541667,15:35:15:07.01,-92.019539,311.560974,134.115768,-92.196808,318.432678,134.559769,-92.021721,313.830109,137.269592,-171.826630,303.093994,155.075653
5106,42.550000,15:35:15:07.02,-92.018440,311.560272,134.116776,-92.198250,318.433228,134.563629,-92.020729,313.830719,137.270386,-171.847351,303.108826,155.085892
5107,42.558333,15:35:15:07.03,-92.021004,311.562347,134.115738,-92.197159,318.434052,134.561829,-92.019966,313.829956,137.270508,-171.862213,303.117798,155.094818
5108,42.566667,15:35:15:08.00,-92.020958,311.561554,134.116821,-92.196396,318.433746,134.560883,-92.021599,313.829285,137.269455,-171.872559,303.123932,155.100861
5109,42.575000,15:35:15:08.01,-92.019646,311.560638,134.116318,-92.198105,318.433228,134.564804,-92.022827,313.830078,137.270309,-171.879059,303.134094,155.109039
5110,42.583333,15:35:15:08.02,-92.018631,311.561401,134.116058,-92.195389,318.433411,134.559540,-92.020264,313.829346,137.270721,-171.886765,303.142822,155.113327
5111,42.591667,15:35:15:08.03,-92.019829,311.562592,134.115112,-92.198120,318.433685,134.561310,-92.020782,313.830109,137.270004,-171.896622,303.150269,155.120575
5112,42.600000,15:35:15:09.00,-92.018600,311.560211,134.114304,-92.199516,318.433655,134.564621,-92.021751,313.829742,137.270172,-171.908691,303.160980,155.126709
5113,42.608333,15:35:15:09.01,-92.020828,311.560516,134.115997,-92.196892,318.433167,134.564102,-92.021309,313.829620,137.269562,-171.918182,303.169434,155.132187
5114,42.616667,15:35:15:09.02,-92.019409,311.561066,134.114487,-92.196777,318.434082,134.564209,-92.029343,313.828735,137.271164,-171.928040,303.179199,155.139999
5115,42.625000,15:35:15:09.03,-92.019417,311.562744,134.116165,-92.197548,318.433197,134.564743,-92.021629,313.830200,137.270172,-171.939011,303.184814,155.146729
5116,42.633333,15:35:15:10.00,-92.019066,311.562775,134.116333,-92.197266,318.433655,134.564636,-92.020081,313.831055,137.269943,-171.950180,303.193298,155.153961
5117,42.641667,15:35:15:10.01,-92.019379,311.561340,134.116592,-92.197540,318.433014,134.563919,-92.020470,313.830383,137.270187,-171.955536,303.199097,155.162567
5118,42.650000,15:35:15:10.02,-92.020134,311.561371,134.116180,-92.197395,318.434967,134.561127,-92.020889,313.829956,137.270554,-171.962814,303.202881,155.170471
5119,42.658333,15:35:15:10.03,-92.019531,311.560822,134.116226,-92.198906,318.433350,134.563965,-92.020546,313.828674,137.269730,-171.971100,303.204163,155.172699
5120,42.666667,15:35:15:11.00,-92.019043,311.559998,134.116119,-92.198929,318.433777,134.564178,-92.020699,313.829742,137.269669,-171.974487,303.209625,155.179626
5121,42.675000,15:35:15:11.01,-92.018837,311.561371,134.115524,-92.198456,318.433868,134.561600,-92.021873,313.830170,137.269791,-171.979065,303.212769,155.185883
5122,42.683333,15:35:15:11.02,-92.019447,311.561066,134.115082,-92.199959,318.433807,134.564926,-92.021500,313.829773,137.269897,-171.982224,303.214722,155.191254
5123,42.691667,15:35:15:11.03,-92.019020,311.561859,134.115402,-92.199120,318.434418,134.565063,-92.028008,313.828217,137.271149,-171.987030,303.217041,155.194504
5124,42.700000,15:35:15:12.00,-92.018814,311.560974,134.115479,-92.199165,318.434143,134.563858,-92.028938,313.827667,137.270828,-172.000717,303.218109,155.200119
5125,42.708333,15:35:15:12.01,-92.019691,311.559784,134.114441,-92.198715,318.433044,134.563568,-92.021873,313.829987,137.270401,-172.003448,303.225220,155.205109
5126,42.716667,15:35:15:12.02,-92.020370,311.561615,134.116119,-92.196541,318.433594,134.561340,-92.022415,313.830322,137.269852,-172.010284,303.226562,155.208130
5127,42.725000,15:35:15:12.03,-92.017204,311.561005,134.116257,-92.198509,318.433472,134.564148,-92.028252,313.829865,137.271408,-172.016647,303.226959,155.212097
5128,42.733333,15:35:15:13.00,-92.018829,311.560364,134.116501,-92.195847,318.433685,134.560516,-92.022255,313.830292,137.270218,-172.024017,303.229309,155.218155
5129,42.741667,15:35:15:13.01,-92.020203,311.560577,134.114685,-92.197060,318.434296,134.560989,-92.021675,313.829865,137.269913,-172.028259,303.229401,155.222961
5130,42.750000,15:35:15:13.02,-92.020851,311.562286,134.116226,-92.197647,318.433319,134.560593,-92.022270,313.829742,137.270157,-172.034058,303.233002,155.230896
5131,42.758333,15:35:15:13.03,-92.018684,311.561310,134.115799,-92.196724,318.433167,134.561264,-92.021210,313.829651,137.270248,-172.039490,303.235992,155.238113
5132,42.766667,15:35:15:14.00,-92.020706,311.562195,134.116028,-92.199081,318.433411,134.564194,-92.021492,313.828796,137.269058,-172.046219,303.242798,155.251450
5133,42.775000,15:35:15:14.01,-92.020706,311.561432,134.116043,-92.197105,318.432465,134.564957,-92.028709,313.829590,137.271301,-172.054962,303.248688,155.264862
5134,42.783333,15:35:15:14.02,-92.021332,311.562073,134.117630,-92.198471,318.432678,134.564728,-92.021568,313.829193,137.270721,-172.064224,303.254761,155.277985
5135,42.791667,15:35:15:14.03,-92.020317,311.560822,134.116180,-92.198090,318.432220,134.563522,-92.027939,313.829010,137.270767,-172.076111,303.256409,155.292130
5136,42.800000,15:35:15:15.00,-92.018631,311.561584,134.115845,-92.198250,318.434235,134.564850,-92.029449,313.828766,137.271133,-172.083237,303.259644,155.307800
5137,42.808333,15:35:15:15.01,-92.020348,311.561462,134.115646,-92.194679,318.433258,134.561462,-92.021759,313.829926,137.270340,-172.090576,303.263916,155.324356
5138,42.816667,15:35:15:15.02,-92.020660,311.561035,134.115570,-92.196602,318.433105,134.560394,-92.021484,313.829529,137.270248,-172.096497,303.267670,155.342621
5139,42.825000,15:35:15:15.03,-92.019058,311.561279,134.115448,-92.196640,318.432343,134.560257,-92.021042,313.829193,137.270309,-172.102966,303.268066,155.358154
5140,42.833333,15:35:15:16.00,-92.019485,311.562347,134.116516,-92.196182,318.432556,134.560577,-92.021149,313.829315,137.269455,-172.109146,303.273926,155.376404
5141,42.841667,15:35:15:16.01,-92.019829,311.562378,134.116516,-92.197891,318.434631,134.561951,-92.021240,313.829224,137.268661,-172.112717,303.277710,155.391052
5142,42.850000,15:35:15:16.02,-92.020195,311.560516,134.115036,-92.197250,318.434052,134.563629,-92.022148,313.830078,137.269409,-172.120529,303.281342,155.404373
5143,42.858333,15:35:15:16.03,-92.019539,311.561157,134.115189,-92.195480,318.432556,134.562592,-92.028297,313.828308,137.271637,-172.125595,303.290070,155.418976
5144,42.866667,15:35:15:17.00,-92.019714,311.561523,134.115814,-92.198799,318.433960,134.563797,-92.020378,313.829468,137.270126,-172.132202,303.301239,155.434235
5145,42.875000,15:35:15:17.01,-92.020088,311.561523,134.115021,-92.198196,318.434296,134.561646,-92.028419,313.830231,137.271667,-172.142624,303.306885,155.447250
5146,42.883333,15:35:15:17.02,-92.019905,311.560669,134.114807,-92.198090,318.433868,134.563705,-92.021103,313.829193,137.268936,-172.151703,303.311432,155.459900
5147,42.891667,15:35:15:17.03,-92.018906,311.561218,134.115891,-92.198738,318.433289,134.563370,-92.026314,313.829407,137.271072,-172.159607,303.319580,155.471970
5148,42.900000,15:35:15:18.00,-92.021782,311.562286,134.116333,-92.196411,318.432922,134.560532,-92.021881,313.830017,137.269653,-172.171356,303.326996,155.481583
5149,42.908333,15:35:15:18.01,-92.018982,311.561310,134.115433,-92.196762,318.434357,134.560684,-92.021866,313.829529,137.269684,-172.183136,303.335236,155.492844
5150,42.916667,15:35:15:18.02,-92.019424,311.561584,134.115295,-92.197899,318.433289,134.561142,-92.021957,313.828888,137.270157,-172.197372,303.341522,155.503174
5151,42.925000,15:35:15:18.03,-92.019394,311.561218,134.114929,-92.195190,318.432983,134.559982,-92.021797,313.830048,137.269760,-172.213669,303.351074,155.514420
5152,42.933333,15:35:15:19.00,-92.019272,311.560577,134.115692,-92.196983,318.433777,134.563354,-92.020996,313.829498,137.269943,-172.219360,303.356476,155.525131
5153,42.941667,15:35:15:19.01,-92.019440,311.561951,134.115677,-92.197899,318.434174,134.560577,-92.029579,313.828735,137.270615,-172.227783,303.358215,155.535904
5154,42.950000,15:35:15:19.02,-92.020653,311.560669,134.115372,-92.196182,318.433014,134.559692,-92.021446,313.828888,137.269333,-172.233536,303.361694,155.545013
5155,42.958333,15:35:15:19.03,-92.019783,311.561371,134.115921,-92.196831,318.433563,134.559952,-92.020393,313.830688,137.269180,-172.238129,303.365051,155.551712
5156,42.966667,15:35:15:20.00,-92.018906,311.561432,134.115082,-92.196854,318.433105,134.559601,-92.020859,313.830627,137.269623,-172.244293,303.367554,155.556335
5157,42.975000,15:35:15:20.01,-92.020874,311.561707,134.115021,-92.198532,318.433014,134.563904,-92.020592,313.829468,137.269424,-172.247467,303.372375,155.559723
5158,42.983333,15:35:15:20.02,-92.019135,311.560669,134.114838,-92.195831,318.433838,134.559982,-92.021873,313.829865,137.270111,-172.253067,303.379547,155.562073
5159,42.991667,15:35:15:20.03,-92.019615,311.561707,134.115158,-92.197639,318.432617,134.563507,-92.028496,313.829193,137.270752,-172.258682,303.381653,155.563354
5160,43.000000,15:35:15:21.00,-92.018143,311.560669,134.114822,-92.198883,318.433655,134.564560,-92.027695,313.828125,137.270187,-172.263016,303.381683,155.566559
5161,43.008333,15:35:15:21.01,-92.020203,311.561371,134.116074,-92.197334,318.433838,134.563370,-92.022095,313.829437,137.269836,-172.264130,303.384644,155.565140
5162,43.016667,15:35:15:21.02,-92.018867,311.561279,134.114838,-92.196732,318.434448,134.560898,-92.020164,313.829529,137.269775,-172.267075,303.386261,155.571228
5163,43.025000,15:35:15:21.03,-92.019348,311.561462,134.115982,-92.198120,318.433563,134.563965,-92.028969,313.829742,137.271042,-172.268372,303.390686,155.574631
5164,43.033333,15:35:15:22.00,-92.019424,311.561920,134.115875,-92.196739,318.433868,134.563370,-92.020691,313.829407,137.269272,-172.271866,303.393066,155.582581
5165,43.041667,15:35:15:22.01,-92.020035,311.560852,134.116440,-92.198029,318.433929,134.564178,-92.020462,313.830078,137.270447,-172.275421,303.396454,155.589447
5166,43.050000,15:35:15:22.02,-92.020012,311.562195,134.115860,-92.198273,318.432983,134.564285,-92.020050,313.829742,137.269608,-172.280655,303.398315,155.597229
5167,43.058333,15:35:15:22.03,-92.021454,311.561981,134.115906,-92.198402,318.433105,134.563980,-92.027512,313.828644,137.270599,-172.286087,303.400909,155.606262
5168,43.066667,15:35:15:23.00,-92.021019,311.561127,134.115845,-92.196594,318.433624,134.560791,-92.022118,313.828583,137.268433,-172.293015,303.403534,155.617950
5169,43.075000,15:35:15:23.01,-92.019875,311.561249,134.116119,-92.198952,318.433716,134.565186,-92.021400,313.829742,137.269623,-172.298218,303.403076,155.631332
5170,43.083333,15:35:15:23.02,-92.020432,311.561340,134.115128,-92.197029,318.432892,134.560501,-92.020836,313.829895,137.270538,-172.307907,303.404053,155.647964
5171,43.091667,15:35:15:23.03,-92.023201,311.561432,134.116013,-92.198578,318.432312,134.564590,-92.027931,313.829865,137.270737,-172.313385,303.402222,155.664581
5172,43.100000,15:35:15:24.00,-92.021011,311.560822,134.116684,-92.198425,318.432831,134.563095,-92.022408,313.829865,137.269730,-172.317032,303.399048,155.678680
5173,43.108333,15:35:15:24.01,-92.020599,311.561096,134.115570,-92.197838,318.432922,134.564377,-92.028008,313.829407,137.271072,-172.319382,303.395233,155.696350
5174,43.116667,15:35:15:24.02,-92.020164,311.561066,134.116486,-92.196114,318.433105,134.561249,-92.022339,313.829102,137.269531,-172.325211,303.392212,155.710388
5175,43.125000,15:35:15:24.03,-92.021606,311.560577,134.115829,-92.197037,318.433716,134.561295,-92.021332,313.829529,137.269485,-172.331558,303.391174,155.724869
5176,43.133333,15:35:15:25.00,-92.019524,311.561584,134.115891,-92.198753,318.433533,134.565063,-92.020782,313.829559,137.270157,-172.338791,303.387970,155.737656
5177,43.141667,15:35:15:25.01,-92.018608,311.561432,134.115936,-92.198540,318.433075,134.565384,-92.027870,313.829498,137.271179,-172.352982,303.387817,155.749619
5178,43.150000,15:35:15:25.02,-92.018501,311.561951,134.116562,-92.196365,318.433899,134.561722,-92.028442,313.828064,137.270508,-172.362946,303.389374,155.760178
5179,43.158333,15:35:15:25.03,-92.019913,311.560760,134.115784,-92.197624,318.432343,134.563751,-92.028633,313.828674,137.271194,-172.375687,303.386627,155.767731
5180,43.166667,15:35:15:26.00,-92.019218,311.561218,134.115723,-92.198196,318.432953,134.564514,-92.021469,313.830139,137.270111,-172.382767,303.389404,155.778412
5181,43.175000,15:35:15:26.01,-92.020508,311.560730,134.115585,-92.195854,318.433533,134.561508,-92.020599,313.829895,137.270004,-172.393036,303.387604,155.784576
5182,43.183333,15:35:15:26.02,-92.021545,311.561310,134.116074,-92.195862,318.432068,134.560379,-92.019775,313.829803,137.269714,-172.403519,303.386993,155.791306
5183,43.191667,15:35:15:26.03,-92.019669,311.561462,134.114594,-92.198341,318.432800,134.564163,-92.021729,313.829742,137.269669,-172.413940,303.389069,155.799942
5184,43.200000,15:35:15:27.00,-92.018433,311.560364,134.114990,-92.198318,318.432892,134.564270,-92.020752,313.828186,137.269730,-172.422501,303.387573,155.808075
5185,43.208333,15:35:15:27.01,-92.018204,311.561523,134.115524,-92.198196,318.434113,134.564301,-92.019638,313.829468,137.269455,-172.428802,303.383942,155.815445
5186,43.216667,15:35:15:27.02,-92.019363,311.561005,134.114868,-92.196609,318.433502,134.560623,-92.020805,313.830078,137.269287,-172.440842,303.384247,155.820389
5187,43.225000,15:35:15:27.03,-92.021721,311.560272,134.115784,-92.197289,318.434753,134.562103,-92.020737,313.829498,137.270279,-172.446716,303.382904,155.830154
5188,43.233333,15:35:15:28.00,-92.019707,311.561829,134.115158,-92.198570,318.433228,134.564087,-92.021797,313.829956,137.270279,-172.451401,303.382355,155.840332
5189,43.241667,15:35:15:28.01,-92.018387,311.562103,134.115524,-92.197594,318.432892,134.561691,-92.029610,313.828674,137.270432,-172.456284,303.382599,155.849319
5190,43.250000,15:35:15:28.02,-92.018204,311.560211,134.116104,-92.196365,318.433044,134.561096,-92.021805,313.829407,137.269119,-172.459930,303.382324,155.857407
5191,43.258333,15:35:15:28.03,-92.019592,311.561157,134.116486,-92.195999,318.432312,134.560089,-92.020721,313.829712,137.269363,-172.464035,303.383698,155.868942
5192,43.266667,15:35:15:29.00,-92.020706,311.561523,134.114883,-92.197403,318.432281,134.560913,-92.020920,313.830292,137.271164,-172.469421,303.381104,155.875137
5193,43.275000,15:35:15:29.01,-92.020897,311.560913,134.115646,-92.196396,318.432892,134.560623,-92.028633,313.829285,137.270905,-172.471542,303.381287,155.880936
5194,43.283333,15:35:15:29.02,-92.019943,311.561462,134.116409,-92.197296,318.433167,134.561523,-92.020691,313.829254,137.269638,-172.471588,303.382294,155.888702
5195,43.291667,15:35:15:29.03,-92.019966,311.560516,134.116013,-92.198357,318.433441,134.564316,-92.027702,313.829956,137.271820,-172.474884,303.380859,155.896240
5196,43.300000,15:35:16:00.00,-92.019691,311.560822,134.114395,-92.196342,318.433136,134.561523,-92.021896,313.829376,137.269409,-172.472916,303.379944,155.901245
5197,43.308333,15:35:16:00.01,-92.020622,311.560516,134.115021,-92.198029,318.432770,134.564850,-92.028549,313.829407,137.271286,-172.471970,303.382904,155.912674
5198,43.316667,15:35:16:00.02,-92.021080,311.560791,134.115540,-92.198166,318.433228,134.564453,-92.019897,313.830200,137.267822,-172.472366,303.377045,155.922668
5199,43.325000,15:35:16:00.03,-92.018990,311.560394,134.115082,-92.199318,318.433380,134.565231,-92.028374,313.829407,137.271149,-172.472641,303.377777,155.934280
5200,43.333333,15:35:16:01.00,-92.018829,311.561584,134.115891,-92.197304,318.432678,134.564392,-92.022346,313.829559,137.270172,-172.469543,303.377472,155.943390
5201,43.341667,15:35:16:01.01,-92.019310,311.561157,134.114532,-92.199181,318.434418,134.563751,-92.022308,313.829651,137.270477,-172.467102,303.377441,155.955475
5202,43.350000,15:35:16:01.02,-92.020157,311.561737,134.115524,-92.197533,318.433838,134.561295,-92.021889,313.828827,137.269775,-172.464676,303.378021,155.964783
5203,43.358333,15:35:16:01.03,-92.017296,311.560486,134.115219,-92.198334,318.433472,134.563995,-92.028030,313.829132,137.270081,-172.466461,303.376465,155.975098
5204,43.366667,15:35:16:02.00,-92.019226,311.560669,134.115250,-92.195847,318.433105,134.560730,-92.028641,313.827911,137.270767,-172.465378,303.378662,155.983109
5205,43.375000,15:35:16:02.01,-92.018715,311.562286,134.115692,-92.198189,318.431763,134.564133,-92.020706,313.829346,137.269180,-172.465057,303.378143,155.990082
5206,43.383333,15:35:16:02.02,-92.020325,311.562164,134.115875,-92.195496,318.432190,134.560944,-92.021431,313.829529,137.270126,-172.464584,303.379852,155.995865
5207,43.391667,15:35:16:02.03,-92.021172,311.561005,134.116394,-92.197716,318.432861,134.565353,-92.027435,313.829651,137.271042,-172.463638,303.380310,156.000488
5208,43.400000,15:35:16:03.00,-92.020813,311.561493,134.114487,-92.196228,318.433868,134.561279,-92.020050,313.828674,137.269272,-172.463242,303.378937,156.004166
5209,43.408333,15:35:16:03.01,-92.019958,311.561707,134.115250,-92.195534,318.432434,134.559570,-92.021164,313.829712,137.269836,-172.461517,303.377136,156.005234
5210,43.416667,15:35:16:03.02,-92.019638,311.561462,134.115250,-92.197021,318.431915,134.563034,-92.022156,313.830170,137.269012,-172.458130,303.378143,156.007874
5211,43.425000,15:35:16:03.03,-92.020622,311.561798,134.116669,-92.197479,318.432556,134.563599,-92.021927,313.829865,137.270142,-172.454803,303.376404,156.009491
5212,43.433333,15:35:16:04.00,-92.017097,311.561096,134.115662,-92.197189,318.433014,134.561249,-92.021759,313.829926,137.270279,-172.450256,303.376343,156.009995
5213,43.441667,15:35:16:04.01,-92.018288,311.561890,134.114822,-92.197563,318.433228,134.563980,-92.029266,313.830048,137.270660,-172.445221,303.375824,156.010651
5214,43.450000,15:35:16:04.02,-92.019897,311.560944,134.116318,-92.196884,318.433228,134.561050,-92.029793,313.827972,137.271057,-172.441757,303.373627,156.011871
5215,43.458333,15:35:16:04.03,-92.020180,311.562103,134.115631,-92.197456,318.433716,134.561478,-92.029846,313.828278,137.270691,-172.438553,303.371368,156.011215
5216,43.466667,15:35:16:05.00,-92.020592,311.561523,134.116943,-92.196823,318.433594,134.561462,-92.021019,313.830078,137.270630,-172.429230,303.374817,156.009949
5217,43.475000,15:35:16:05.01,-92.018196,311.561371,134.114319,-92.196350,318.433289,134.559982,-92.020699,313.830200,137.269897,-172.424408,303.373291,156.004684
5218,43.483333,15:35:16:05.02,-92.021164,311.561523,134.115387,-92.196793,318.433533,134.560791,-92.020370,313.829681,137.269974,-172.413986,303.374329,156.002579
5219,43.491667,15:35:16:05.03,-92.021317,311.561646,134.116394,-92.199066,318.433746,134.564621,-92.021736,313.829590,137.269943,-172.406631,303.368835,155.997040
5220,43.500000,15:35:16:06.00,-92.020432,311.561096,134.116013,-92.196716,318.434113,134.562103,-92.020630,313.829559,137.270477,-172.397385,303.368652,155.991928
5221,43.508333,15:35:16:06.01,-92.018387,311.561096,134.114563,-92.197571,318.433594,134.561707,-92.029175,313.829407,137.271912,-172.387878,303.366699,155.984009
5222,43.516667,15:35:16:06.02,-92.018242,311.560547,134.115540,-92.198273,318.433655,134.561844,-92.021645,313.830017,137.270569,-172.379623,303.368256,155.982254
5223,43.525000,15:35:16:06.03,-92.018906,311.562286,134.114563,-92.196671,318.432648,134.560425,-92.020744,313.829712,137.270187,-172.364883,303.363647,155.978546
5224,43.533333,15:35:16:07.00,-92.023056,311.561798,134.115280,-92.197212,318.433807,134.560867,-92.028152,313.828613,137.270889,-172.360306,303.362213,155.977493
5225,43.541667,15:35:16:07.01,-92.020782,311.561035,134.114502,-92.196510,318.434082,134.560974,-92.029121,313.828888,137.271347,-172.353577,303.362793,155.979401
5226,43.550000,15:35:16:07.02,-92.018356,311.560669,134.115524,-92.197601,318.433960,134.561127,-92.020889,313.829010,137.269043,-172.343750,303.362976,155.983658
5227,43.558333,15:35:16:07.03,-92.018311,311.561401,134.115326,-92.196663,318.432983,134.563477,-92.021248,313.829956,137.270081,-172.337418,303.361847,155.986847
5228,43.566667,15:35:16:08.00,-92.020210,311.561188,134.116058,-92.196274,318.433746,134.560822,-92.021423,313.830170,137.270279,-172.329178,303.358795,155.988861
5229,43.575000,15:35:16:08.01,-92.020111,311.560669,134.115219,-92.197067,318.432983,134.563202,-92.026993,313.829407,137.270172,-172.320465,303.358643,155.992920
5230,43.583333,15:35:16:08.02,-92.019905,311.560822,134.115128,-92.198647,318.432892,134.564072,-92.022110,313.829529,137.269470,-172.314377,303.359375,155.993835
5231,43.591667,15:35:16:08.03,-92.020195,311.560455,134.115585,-92.199478,318.433105,134.563843,-92.028793,313.829193,137.271118,-172.308380,303.360809,155.996445
5232,43.600000,15:35:16:09.00,-92.020287,311.562256,134.116760,-92.199638,318.433441,134.564484,-92.022308,313.830078,137.270004,-172.302765,303.359009,155.998810
5233,43.608333,15:35:16:09.01,-92.019684,311.561523,134.115280,-92.197128,318.433868,134.560181,-92.020508,313.828705,137.268967,-172.295029,303.362274,156.002457
5234,43.616667,15:35:16:09.02,-92.020500,311.561096,134.115265,-92.196739,318.433441,134.560501,-92.020950,313.829102,137.269394,-172.288849,303.362030,156.006897
