,Type,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,,Oak-D-Kamera:Marker 001,Oak-D-Kamera:Marker 001,Oak-D-Kamera:Marker 001,Oak-D-Kamera:Marker 002,Oak-D-Kamera:Marker 002,Oak-D-Kamera:Marker 002,Oak-D-Kamera:Marker 003,Oak-D-Kamera:Marker 003,Oak-D-Kamera:Marker 003,Unlabeled 1382,Unlabeled 1382,Unlabeled 1382,Unlabeled 1383,Unlabeled 1383,Unlabeled 1383,Unlabeled 1384,Unlabeled 1384,Unlabeled 1384,Unlabeled 1385,Unlabeled 1385,Unlabeled 1385,Unlabeled 1386,Unlabeled 1386,Unlabeled 1386,Unlabeled 1387,Unlabeled 1387,Unlabeled 1387,Unlabeled 1388,Unlabeled 1388,Unlabeled 1388,Unlabeled 1389,Unlabeled 1389,Unlabeled 1389,Unlabeled 1390,Unlabeled 1390,Unlabeled 1390,Unlabeled 1391,Unlabeled 1391,Unlabeled 1391,Unlabeled 1392,Unlabeled 1392,Unlabeled 1392
,ID,,"DB34E45A900E11F1794CD665D3A07481","DB34E45A900E11F1794CD665D3A07481","DB34E45A900E11F1794CD665D3A07481","DB34E458900E11F1794CD665D3A07481","DB34E458900E11F1794CD665D3A07481","DB34E458900E11F1794CD665D3A07481","DB34E459900E11F1794CD665D3A07481","DB34E459900E11F1794CD665D3A07481","DB34E459900E11F1794CD665D3A07481","605FB6146D28FE711F1","605FB6146D28FE711F1","605FB6146D28FE711F1","606FB6146D28FE711F1","606FB6146D28FE711F1","606FB6146D28FE711F1","607FB6146D28FE711F1","607FB6146D28FE711F1","607FB6146D28FE711F1","608FB6146D28FE711F1","608FB6146D28FE711F1","608FB6146D28FE711F1","609FB6146D28FE711F1","609FB6146D28FE711F1","609FB6146D28FE711F1","60AFB6146D28FE711F1","60AFB6146D28FE711F1","60AFB6146D28FE711F1","60BFB6146D28FE711F1","60BFB6146D28FE711F1","60BFB6146D28FE711F1","60CFB6146D28FE711F1","60CFB6146D28FE711F1","60CFB6146D28FE711F1","60DFB6146D28FE711F1","60DFB6146D28FE711F1","60DFB6146D28FE711F1","60EFB6146D28FE711F1","60EFB6146D28FE711F1","60EFB6146D28FE711F1","60FFB6146D28FE711F1","60FFB6146D28FE711F1","60FFB6146D28FE711F1"
,,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),TimeCode,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
485,4.041667,16:12:21:09.00,-92.017303,311.549988,134.093506,-92.192390,318.420349,134.539886,-92.031769,313.823853,137.245712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,4.050000,16:12:21:09.01,-92.017921,311.550140,134.093796,-92.193398,318.420471,134.540100,-92.023026,313.820709,137.252869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,4.058333,16:12:21:09.02,-92.018127,311.551056,134.093033,-92.191635,318.420715,134.537308,-92.029594,313.822662,137.246490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,4.066667,16:12:21:09.03,-92.017479,311.551422,134.092941,-92.191879,318.421661,134.537109,-92.024513,313.820709,137.252670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,4.075000,16:12:21:10.00,-92.017166,311.549713,134.094376,-92.191376,318.420319,134.539536,-92.021973,313.821198,137.253113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,4.083333,16:12:21:10.01,-92.018867,311.550751,134.093903,-92.191269,318.420197,134.540634,-92.031769,313.822723,137.246368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,4.091667,16:12:21:10.02,-92.018227,311.550537,134.093063,-92.192772,318.421417,134.539825,-92.024284,313.820496,137.251587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,4.100000,16:12:21:10.03,-92.017555,311.550079,134.093552,-92.192886,318.419891,134.539871,-92.023048,313.819702,137.253723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,4.108333,16:12:21:11.00,-92.018372,311.551300,134.094086,-92.191513,318.420258,134.536819,-92.022552,313.820892,137.253525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,4.116667,16:12:21:11.01,-92.017166,311.551117,134.093445,-92.193222,318.420044,134.539871,-92.031113,313.822906,137.246338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,4.125000,16:12:21:11.02,-92.018509,311.551025,134.093628,-92.192009,318.419647,134.540268,-92.031136,313.822571,137.245209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,4.133333,16:12:21:11.03,-92.016495,311.550110,134.095047,-92.192284,318.421509,134.537918,-92.031021,313.822571,137.244598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,4.141667,16:12:21:12.00,-92.018097,311.551422,134.093658,-92.193871,318.419342,134.540482,-92.031815,313.822968,137.245422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,4.150000,16:12:21:12.01,-92.017891,311.551300,134.093491,-92.192909,318.419922,134.540222,-92.030922,313.823303,137.245697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,4.158333,16:12:21:12.02,-92.018517,311.550629,134.092331,-92.192909,318.419922,134.540100,-92.022636,313.821045,137.252884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,4.166667,16:12:21:12.03,-92.018097,311.550476,134.093933,-92.192772,318.420837,134.540253,-92.022545,313.820801,137.254776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,4.175000,16:12:21:13.00,-92.017624,311.550201,134.094147,-92.191566,318.419617,134.539139,-92.022758,313.820374,137.253387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,4.183333,16:12:21:13.01,-92.016479,311.551117,134.093857,-92.190735,318.420624,134.536697,-92.022598,313.820496,137.253174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,4.191667,16:12:21:13.02,-92.016380,311.551056,134.093887,-92.191704,318.420135,134.539978,-92.021545,313.819916,137.253052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,4.200000,16:12:21:13.03,-92.018349,311.550293,134.093475,-92.192184,318.420044,134.539856,-92.021980,313.820465,137.253113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,4.208333,16:12:21:14.00,-92.020264,311.550598,134.093826,-92.191864,318.420502,134.540817,-92.032394,313.823212,137.247086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,4.216667,16:12:21:14.01,-92.018929,311.550446,134.094238,-92.192810,318.421661,134.540665,-92.024284,313.821045,137.252167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,4.225000,16:12:21:14.02,-92.017204,311.550415,134.093033,-92.192421,318.420319,134.539658,-92.031166,313.823303,137.246811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,4.233333,16:12:21:14.03,-92.019188,311.550079,134.093567,-92.192879,318.420135,134.540146,-92.031380,313.823761,137.245987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,4.241667,16:12:21:15.00,-92.017952,311.550201,134.093124,-92.192200,318.421265,134.538086,-92.023506,313.820068,137.252609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,4.250000,16:12:21:15.01,-92.016853,311.549835,134.093750,-92.192093,318.420258,134.539642,-92.022026,313.819916,137.255264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,4.258333,16:12:21:15.02,-92.015266,311.551239,134.093170,-92.192581,318.420898,134.540176,-92.022507,313.820221,137.254028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,4.266667,16:12:21:15.03,-92.018272,311.551056,134.094284,-92.192406,318.419067,134.539780,-92.031319,313.823212,137.246902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,4.275000,16:12:21:16.00,-92.018051,311.551605,134.094849,-92.191360,318.420135,134.537491,-92.031410,313.823425,137.245041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,4.283333,16:12:21:16.01,-92.017418,311.550751,134.093063,-92.193130,318.420898,134.536880,-92.021736,313.819519,137.252060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,4.291667,16:12:21:16.02,-92.018196,311.550629,134.092682,-92.192047,318.420044,134.539719,-92.022514,313.820984,137.254242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,4.300000,16:12:21:16.03,-92.018677,311.550720,134.093338,-92.190918,318.420685,134.537949,-92.030945,313.822510,137.245529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,4.308333,16:12:21:17.00,-92.018799,311.550507,134.093811,-92.190643,318.419983,134.536835,-92.023705,313.819763,137.252213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,4.316667,16:12:21:17.01,-92.019859,311.550262,134.094269,-92.193535,318.421021,134.541245,-92.030769,313.822510,137.246552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,4.325000,16:12:21:17.02,-92.017838,311.550110,134.093079,-92.193253,318.421112,134.540604,-92.033806,313.824280,137.245956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,4.333333,16:12:21:17.03,-92.020042,311.551147,134.093430,-92.190758,318.421570,134.537033,-92.023849,313.821014,137.253052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,4.341667,16:12:21:18.00,-92.018822,311.551514,134.093552,-92.192734,318.420044,134.539703,-92.021820,313.819244,137.253815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,4.350000,16:12:21:18.01,-92.019257,311.550232,134.094589,-92.190781,318.420349,134.537689,-92.022713,313.820892,137.254196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,4.358333,16:12:21:18.02,-92.016670,311.549652,134.092743,-92.192146,318.420990,134.539978,-92.022446,313.820374,137.253723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,4.366667,16:12:21:18.03,-92.017815,311.551056,134.093384,-92.190857,318.420563,134.537628,-92.031311,313.822601,137.245529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,4.375000,16:12:21:19.00,-92.018913,311.550934,134.094360,-92.190056,318.421173,134.536682,-92.023834,313.820831,137.251801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,4.383333,16:12:21:19.01,-92.017815,311.550720,134.093994,-92.193268,318.420959,134.540253,-92.021889,313.820709,137.253708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,4.391667,16:12:21:19.02,-92.017380,311.550232,134.092697,-92.192390,318.419983,134.540939,-92.021599,313.819031,137.253769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,4.400000,16:12:21:19.03,-92.018112,311.551483,134.092957,-92.192772,318.420624,134.541565,-92.022240,313.820251,137.254013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,4.408333,16:12:21:20.00,-92.018394,311.549835,134.093399,-92.191299,318.420471,134.537415,-92.031921,313.823303,137.245865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,4.416667,16:12:21:20.01,-92.018761,311.549957,134.094345,-92.193512,318.420441,134.540207,-92.032043,313.823425,137.245392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,4.425000,16:12:21:20.02,-92.017731,311.550293,134.093918,-92.192474,318.420349,134.540314,-92.031288,313.823700,137.245255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,4.433333,16:12:21:20.03,-92.017113,311.549652,134.093826,-92.190506,318.420654,134.537460,-92.023430,313.820007,137.253250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,4.441667,16:12:21:21.00,-92.019501,311.550232,134.093933,-92.193810,318.421173,134.541626,-92.021629,313.820251,137.254486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,4.450000,16:12:21:21.01,-92.020035,311.551300,134.093948,-92.191849,318.420135,134.537186,-92.030876,313.822296,137.246414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,4.458333,16:12:21:21.02,-92.017708,311.551056,134.093460,-92.193192,318.421417,134.539810,-92.024696,313.819824,137.252808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,4.466667,16:12:21:21.03,-92.018547,311.550201,134.092834,-92.193077,318.420105,134.541061,-92.021172,313.819916,137.253815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,4.475000,16:12:21:22.00,-92.016617,311.550018,134.093445,-92.193184,318.420654,134.540512,-92.031502,313.823425,137.246719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,4.483333,16:12:21:22.01,-92.018379,311.550751,134.094376,-92.191734,318.420746,134.537643,-92.022476,313.819641,137.251770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,4.491667,16:12:21:22.02,-92.018562,311.550232,134.094406,-92.191048,318.420654,134.537323,-92.031265,313.821686,137.246628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,4.500000,16:12:21:22.03,-92.018967,311.550476,134.094925,-92.192558,318.420258,134.537537,-92.023880,313.821136,137.252762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,4.508333,16:12:21:23.00,-92.016983,311.549866,134.093094,-92.193245,318.419739,134.540543,-92.022202,313.819550,137.253769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,4.516667,16:12:21:23.01,-92.018799,311.550171,134.093079,-92.191391,318.419861,134.539810,-92.031029,313.822327,137.246078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,4.525000,16:12:21:23.02,-92.018227,311.550385,134.093628,-92.193329,318.420441,134.540161,-92.023811,313.819519,137.251343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,4.533333,16:12:21:23.03,-92.018150,311.551270,134.093811,-92.193619,318.420929,134.541443,-92.030495,313.822327,137.247101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,4.541667,16:12:21:24.00,-92.016869,311.549988,134.093811,-92.193390,318.420898,134.540390,-92.032333,313.823090,137.245239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,4.550000,16:12:21:24.01,-92.017883,311.550018,134.093689,-92.191261,318.420563,134.536774,-92.023727,313.820221,137.252731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,4.558333,16:12:21:24.02,-92.018799,311.550079,134.092682,-92.191429,318.419373,134.539719,-92.022858,313.819183,137.255035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,4.566667,16:12:21:24.03,-92.016907,311.550629,134.093185,-92.192421,318.420227,134.540161,-92.022644,313.820251,137.253952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,4.575000,16:12:21:25.00,-92.017677,311.549713,134.093933,-92.192253,318.421051,134.540314,-92.032547,313.823029,137.245972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,4.583333,16:12:21:25.01,-92.017921,311.550934,134.093445,-92.192116,318.419983,134.540359,-92.023117,313.819824,137.251740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,4.591667,16:12:21:25.02,-92.019585,311.550171,134.093536,-92.192596,318.419495,134.540741,-92.021866,313.819946,137.254944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,4.600000,16:12:21:25.03,-92.018745,311.549988,134.094437,-92.192360,318.420349,134.540024,-92.021713,313.819580,137.253708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,4.608333,16:12:21:26.00,-92.020370,311.550537,134.094971,-92.191788,318.420959,134.537750,-92.023087,313.819275,137.253326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,4.616667,16:12:21:26.01,-92.019920,311.550476,134.093674,-92.192307,318.419250,134.537247,-92.023621,313.819824,137.253693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,4.625000,16:12:21:26.02,-92.019882,311.549591,134.092987,-92.194778,318.419708,134.540436,-92.022964,313.819733,137.254013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,4.633333,16:12:21:26.03,-92.019966,311.551025,134.093323,-92.192101,318.421051,134.538071,-92.022705,313.820374,137.254211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,4.641667,16:12:21:27.00,-92.020493,311.549744,134.093918,-92.192535,318.421112,134.538635,-92.023247,313.820374,137.253937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,4.650000,16:12:21:27.01,-92.020508,311.550201,134.094070,-92.191765,318.420898,134.537750,-92.021881,313.819519,137.253616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,4.658333,16:12:21:27.02,-92.016380,311.550323,134.091110,-92.192024,318.420349,134.536987,-92.023506,313.820068,137.253784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,4.666667,16:12:21:27.03,-92.019768,311.550415,134.094635,-92.193130,318.421112,134.540237,-92.031189,313.822327,137.246674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,4.675000,16:12:21:28.00,-92.018715,311.550049,134.093246,-92.190613,318.420288,134.536560,-92.033020,313.821991,137.244720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,4.683333,16:12:21:28.01,-92.018188,311.549774,134.093445,-92.190865,318.419464,134.536926,-92.031197,313.822510,137.244720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,4.691667,16:12:21:28.02,-92.018250,311.550690,134.093857,-92.193970,318.421204,134.540588,-92.022881,313.820496,137.253265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,4.700000,16:12:21:28.03,-92.018768,311.550232,134.093475,-92.191765,318.420410,134.539856,-92.022537,313.820496,137.254730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,4.708333,16:12:21:29.00,-92.019341,311.549652,134.093964,-92.191139,318.420624,134.537643,-92.032036,313.822571,137.246567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,4.716667,16:12:21:29.01,-92.018349,311.550415,134.093552,-92.192657,318.420044,134.540222,-92.024055,313.820587,137.251953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,4.725000,16:12:21:29.02,-92.019264,311.550659,134.093796,-92.190575,318.420929,134.537094,-92.033508,313.822083,137.246811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,4.733333,16:12:21:29.03,-92.020866,311.550018,134.094330,-92.192474,318.419800,134.540680,-92.023514,313.819427,137.252487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,4.741667,16:12:22:00.00,-92.017036,311.550354,134.092621,-92.192719,318.420807,134.539871,-92.022423,313.820282,137.254486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,4.750000,16:12:22:00.01,-92.019447,311.549988,134.094055,-92.190369,318.421021,134.538086,-92.021164,313.819946,137.253098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,4.758333,16:12:22:00.02,-92.017860,311.550018,134.092865,-92.191231,318.419922,134.538986,-92.022301,313.820251,137.253265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,4.766667,16:12:22:00.03,-92.019325,311.549835,134.093063,-92.193184,318.419952,134.539413,-92.022102,313.819061,137.252747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,4.775000,16:12:22:01.00,-92.017815,311.550842,134.092789,-92.191422,318.420380,134.537582,-92.031891,313.822876,137.246399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,4.783333,16:12:22:01.01,-92.019844,311.550018,134.093704,-92.193481,318.420776,134.540009,-92.032722,313.823944,137.246536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,4.791667,16:12:22:01.02,-92.018616,311.549561,134.092194,-92.191681,318.419067,134.539719,-92.032394,313.822876,137.245209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,4.800000,16:12:22:01.03,-92.018082,311.550964,134.092957,-92.190720,318.421295,134.537674,-92.023605,313.819061,137.251648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,4.808333,16:12:22:02.00,-92.019249,311.550079,134.093063,-92.192772,318.419037,134.539398,-92.031448,313.822449,137.246780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,4.816667,16:12:22:02.01,-92.021599,311.550842,134.094620,-92.190071,318.419922,134.537048,-92.022987,313.820282,137.252716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,4.825000,16:12:22:02.02,-92.018143,311.550201,134.092682,-92.193535,318.420044,134.540314,-92.021942,313.820557,137.253876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,4.833333,16:12:22:02.03,-92.019279,311.549896,134.093796,-92.193352,318.420319,134.540176,-92.022102,313.820068,137.253906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,4.841667,16:12:22:03.00,-92.018394,311.550293,134.093018,-92.191055,318.419830,134.539993,-92.022102,313.820709,137.253983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,4.850000,16:12:22:03.01,-92.017944,311.550629,134.093826,-92.192116,318.420929,134.540390,-92.021210,313.820160,137.254150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,4.858333,16:12:22:03.02,-92.018707,311.551666,134.093552,-92.192924,318.421387,134.540115,-92.022446,313.820068,137.254303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,4.866667,16:12:22:03.03,-92.018112,311.550964,134.093781,-92.192497,318.419800,134.540939,-92.022202,313.819458,137.254028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,4.875000,16:12:22:04.00,-92.018005,311.550415,134.092651,-92.191956,318.420044,134.539505,-92.022026,313.819092,137.253647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,4.883333,16:12:22:04.01,-92.019180,311.549896,134.093323,-92.193108,318.419739,134.540421,-92.033287,313.823547,137.246643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,4.891667,16:12:22:04.02,-92.018158,311.551056,134.093781,-92.193550,318.420685,134.541077,-92.033127,313.822113,137.245438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,4.900000,16:12:22:04.03,-92.018318,311.551025,134.093399,-92.191780,318.420410,134.539246,-92.032974,313.822784,137.246078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,4.908333,16:12:22:05.00,-92.019226,311.549530,134.093689,-92.191505,318.421021,134.537338,-92.024178,313.821136,137.254364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,4.916667,16:12:22:05.01,-92.019600,311.550354,134.094589,-92.193878,318.420593,134.541565,-92.021469,313.820557,137.253540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,4.925000,16:12:22:05.02,-92.018967,311.550476,134.093369,-92.191040,318.421326,134.537842,-92.022820,313.819244,137.253601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,4.933333,16:12:22:05.03,-92.021301,311.550751,134.094650,-92.193977,318.420776,134.539856,-92.022888,313.820435,137.253387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,4.941667,16:12:22:06.00,-92.017998,311.550568,134.093964,-92.191948,318.420227,134.537186,-92.022209,313.820709,137.254303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,4.950000,16:12:22:06.01,-92.021164,311.551086,134.094467,-92.193718,318.420990,134.540039,-92.022987,313.820587,137.254913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,4.958333,16:12:22:06.02,-92.020393,311.550629,134.094467,-92.191002,318.420349,134.537659,-92.024216,313.821075,137.253845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,4.966667,16:12:22:06.03,-92.020676,311.551239,134.094727,-92.193230,318.420349,134.540436,-92.024109,313.819855,137.253616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,4.975000,16:12:22:07.00,-92.019226,311.550751,134.094696,-92.192787,318.420258,134.540527,-92.022957,313.820160,137.253738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,4.983333,16:12:22:07.01,-92.017914,311.550507,134.093689,-92.192085,318.420624,134.541000,-92.022530,313.820618,137.253754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,4.991667,16:12:22:07.02,-92.019730,311.551056,134.094391,-92.190842,318.421021,134.537979,-92.031395,313.822205,137.246231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,5.000000,16:12:22:07.03,-92.021339,311.550201,134.094772,-92.193054,318.420563,134.540802,-92.024040,313.820160,137.252228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,5.008333,16:12:22:08.00,-92.019379,311.550476,134.094193,-92.193886,318.420776,134.541397,-92.034332,313.821991,137.246506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,5.016667,16:12:22:08.01,-92.021545,311.551270,134.094269,-92.192917,318.420685,134.541183,-92.032265,313.822479,137.246033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,5.025000,16:12:22:08.02,-92.020828,311.550201,134.094376,-92.191650,318.420563,134.537582,-92.023903,313.820038,137.251984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,5.033333,16:12:22:08.03,-92.021111,311.550568,134.094070,-92.192932,318.420471,134.540253,-92.023109,313.819977,137.255051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,5.041667,16:12:22:09.00,-92.019859,311.550293,134.094162,-92.191521,318.421204,134.537750,-92.032310,313.822876,137.248383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,5.050000,16:12:22:09.01,-92.020432,311.551086,134.094818,-92.193542,318.420746,134.540482,-92.024361,313.819031,137.252777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,5.058333,16:12:22:09.02,-92.020218,311.550293,134.093826,-92.191544,318.420685,134.540909,-92.031075,313.822144,137.246933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,5.066667,16:12:22:09.03,-92.018250,311.550598,134.094589,-92.194527,318.420654,134.541077,-92.032974,313.823578,137.245361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,5.075000,16:12:22:10.00,-92.019173,311.550720,134.094269,-92.191391,318.420380,134.537323,-92.024651,313.820557,137.253235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,5.083333,16:12:22:10.01,-92.022285,311.551056,134.094482,-92.191734,318.420319,134.536804,-92.022011,313.820251,137.254654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
